annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0023,rescue_volunteering_or_donation_effort,,3,no,Announces a $100k donation from an association to wildfire relief.
AUDITV2_0024,sympathy_and_support,displaced_people_and_evacuations,2,yes,Expresses emotional support and prayers for displaced wildfire victims in California.
AUDITV2_0025,injured_or_dead_people,other_relevant_information,2,yes,Expresses grief and political critique over disaster deaths and starvation.
AUDITV2_0026,injured_or_dead_people,requests_or_urgent_needs,2,yes,"Reports hundreds killed by Cyclone Idai and 600,000 people needing aid."
AUDITV2_0027,not_humanitarian,,3,no,"Business news headlines about trains, athletes, and airlines using unrelated hashtags."
AUDITV2_0028,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports residents viewing first images of homes following the Fort McMurray wildfire.
AUDITV2_0029,not_humanitarian,other_relevant_information,3,no,Opinion piece critiquing TV weather channels and storm naming practices.
AUDITV2_0030,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,"Identifies urgent community needs for fuel, vegetables, and medical doctors in Kerala."
AUDITV2_0031,other_relevant_information,,3,no,Expresses opinion that scientists have not adequately explained the fault line activity.
AUDITV2_0032,missing_or_found_people,injured_or_dead_people,2,yes,Reports 631 people missing and 63 confirmed dead in California wildfires.
AUDITV2_0033,caution_and_advice,displaced_people_and_evacuations,3,no,Promotes a comprehensive re-entry guidance booklet for returning wildfire evacuees.
AUDITV2_0034,infrastructure_and_utility_damage,other_relevant_information,3,no,Describes a photo showing ruins of destroyed property after the Alberta wildfire.
AUDITV2_0035,caution_and_advice,other_relevant_information,3,no,Forecast advisory warning showing states located within the hurricane cone.
AUDITV2_0036,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Reports rain complicating search efforts to locate hundreds of missing wildfire victims.
AUDITV2_0037,other_relevant_information,infrastructure_and_utility_damage,3,no,Provides factual meteorological statistics on rainfall volume during Hurricane Florence.
AUDITV2_0038,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Reports presidential survey of wildfire damage and commitments to forest safety.
AUDITV2_0039,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Discusses and questions the provision of international disaster relief aid to New Zealand.
AUDITV2_0040,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,"Critiques federal threats to cut funding while referencing destroyed towns and 250,000 evacuees."
AUDITV2_0041,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,"Reports on 2,500 prisoner firefighters deployed on the front lines fighting wildfires."
AUDITV2_0042,caution_and_advice,injured_or_dead_people,2,yes,"Official red alert warning across 14 districts, dam openings, and 42 deaths."
AUDITV2_0043,caution_and_advice,sympathy_and_support,3,no,"Provides safety guidance, pet preparation tips, and evacuation advice for hurricane."
AUDITV2_0044,rescue_volunteering_or_donation_effort,caution_and_advice,3,no,Appeals for public help and charitable donations as wildfire threatens communities.
AUDITV2_0045,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,"Military relief operations restoring road connectivity, building temporary bridges, running clinics."
AUDITV2_0046,not_humanitarian,,3,no,Generic morning news broadcast teaser listing unrelated stories with hurricane hashtag.
AUDITV2_0047,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,"Expresses urgent direct needs for food, shelter, and necessities for affected people."
AUDITV2_0048,rescue_volunteering_or_donation_effort,injured_or_dead_people,2,yes,Criticizes lack of military deployment while victims search for dead bodies.
AUDITV2_0049,not_humanitarian,,3,no,Commercial advertisement by a law firm soliciting clients after Hurricane Irma.
AUDITV2_0050,missing_or_found_people,rescue_volunteering_or_donation_effort,3,no,Highlights humanitarian efforts to find hundreds of missing people and reunite families.
AUDITV2_0051,sympathy_and_support,displaced_people_and_evacuations,2,yes,Urges prayers and awareness for wildfire victims living in tents facing rain.
AUDITV2_0052,infrastructure_and_utility_damage,other_relevant_information,2,yes,Resident reports returning home to minor damage while power and interior remained dry.
AUDITV2_0053,displaced_people_and_evacuations,caution_and_advice,2,yes,Reports 7.1 magnitude earthquake prompting temporary coastal evacuations.
AUDITV2_0054,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort,3,no,Reports crews erecting temporary dams to prevent highway flooding.
AUDITV2_0055,missing_or_found_people,sympathy_and_support,2,yes,Reports missing junior golfers and swept-away homes while requesting prayers and support.
AUDITV2_0056,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Direct appeal soliciting donations for Red Cross Alberta wildfire relief efforts.
AUDITV2_0057,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Air National Guard airmen assess base damage and evacuate civilians in Puerto Rico.
AUDITV2_0058,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,3,no,Requests shipments of hot coffee for hurricane-impacted communities in the Carolinas.
AUDITV2_0059,displaced_people_and_evacuations,injured_or_dead_people,2,yes,Reports thousands fleeing homes and casualties while criticizing official response.
AUDITV2_0060,rescue_volunteering_or_donation_effort,,3,no,Helpline and support service offering 24/7 assistance to earthquake victims.
AUDITV2_0061,sympathy_and_support,rescue_volunteering_or_donation_effort,3,no,Encourages prayer and considering ways to help Hurricane Harvey victims.
AUDITV2_0062,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Discusses central government decisions regarding disaster funding and UAE aid offers.
AUDITV2_0063,not_humanitarian,,3,no,"Casual livestream conversation expressing personal wish for rain, unrelated to Hurricane Irma."
AUDITV2_0064,not_humanitarian,other_relevant_information,2,yes,Contextless plea asking for retweets without mentioning disaster details or actionable aid.
AUDITV2_0065,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports Houston school district offering free meals to students recovering from flooding.
AUDITV2_0066,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Discusses political actions and federal aid threats to California and Puerto Rico.
AUDITV2_0067,infrastructure_and_utility_damage,other_relevant_information,2,yes,Reports relatively moderate earthquake damage including broken glassware.
AUDITV2_0068,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports widespread agricultural crop losses and billions in damages from Irma.
AUDITV2_0069,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Church community offers prayers and readiness to support those in the hurricane's path.
AUDITV2_0070,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,GeoNet requests citizens to fill out detailed earthquake felt reports.
AUDITV2_0071,displaced_people_and_evacuations,other_relevant_information,2,yes,Reports athletic league creating eligibility waivers for students displaced by Harvey.
AUDITV2_0072,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Expresses safety wishes and offers to research support opportunities post-storm.
AUDITV2_0073,displaced_people_and_evacuations,caution_and_advice,2,yes,Reports mandatory beachside evacuation orders ahead of Hurricane Dorian.
AUDITV2_0074,caution_and_advice,other_relevant_information,3,no,Advisory warning that new Atlantic weather watches are issued for areas hit by Irma.
AUDITV2_0075,sympathy_and_support,other_relevant_information,2,yes,Expresses belief that thoughts and prayers helped mitigate hurricane threat.
AUDITV2_0076,other_relevant_information,infrastructure_and_utility_damage,3,no,Reports local weather conditions in Clear Lake with maintained power and no flooding.
AUDITV2_0077,sympathy_and_support,other_relevant_information,2,yes,Expresses distress and prayers following Kerala floods and a bridge collapse.
AUDITV2_0078,injured_or_dead_people,missing_or_found_people,2,yes,Reports rising death toll and over 500 missing people as rains douse wildfire.
AUDITV2_0079,caution_and_advice,displaced_people_and_evacuations,3,no,Official warning advising residents to move to safe locations due to dam water release.
AUDITV2_0080,rescue_volunteering_or_donation_effort,,3,no,Appeals to a celebrity actor to increase their monetary donation to Kerala flood relief.
AUDITV2_0081,not_humanitarian,other_relevant_information,2,yes,Reports a minor 3.4 magnitude earthquake in California unrelated to Hurricane Irma.
AUDITV2_0082,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Family seeks urgent evacuation location advice and emergency shelter assistance.
AUDITV2_0083,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Appeals to political leadership to send disaster relief aid to Puerto Rico.
AUDITV2_0084,caution_and_advice,other_relevant_information,2,yes,Storm tracking alert warning that Hurricane Maria is churning toward the East Coast.
AUDITV2_0085,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Praises grocery chain for stocking shelves and water supplies during hurricane prep.
AUDITV2_0086,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Criticizes airline office for unresponsive customer service and lack of wildfire aid.
AUDITV2_0087,caution_and_advice,sympathy_and_support,2,yes,Urges family members to stay safe following a powerful 7.1 magnitude earthquake.
AUDITV2_0088,other_relevant_information,,3,no,Observes high water levels in Reedy River following days of hurricane rainfall.
AUDITV2_0089,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,2,yes,Expresses desperate plea for foreign countries to intervene and provide wildfire aid.
AUDITV2_0090,infrastructure_and_utility_damage,other_relevant_information,3,no,Announces school district closures due to Hurricane Irma physical damage.
AUDITV2_0091,injured_or_dead_people,other_relevant_information,2,yes,Claims the government is underreporting the actual hurricane death toll.
AUDITV2_0092,sympathy_and_support,injured_or_dead_people,2,yes,Expresses condolences and prayers to families of 11 deceased hurricane victims.
AUDITV2_0093,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Shares allegations regarding hurricane aid distribution issues in Puerto Rico.
AUDITV2_0094,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Resident living in camper asks for financial assistance to buy a generator before storm.
AUDITV2_0095,rescue_volunteering_or_donation_effort,,3,no,Shares resource guide on how the public can provide help to California wildfire victims.
AUDITV2_0096,other_relevant_information,infrastructure_and_utility_damage,3,no,News bulletin reporting storm impact on Dominican Republic after hitting Puerto Rico.
AUDITV2_0097,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports NGO coordinating disaster relief with Civil Defence Emergency Management.
AUDITV2_0098,sympathy_and_support,displaced_people_and_evacuations,3,no,Praises widespread compassion shown toward wildfire victims and evacuees.
AUDITV2_0099,sympathy_and_support,injured_or_dead_people,2,yes,Offers prayers to victims and rescuers as the reported death toll reaches 39.
AUDITV2_0100,other_relevant_information,infrastructure_and_utility_damage,2,yes,Discusses Category 5 intensity and major Bahamas damage while analyzing path towards Carolinas.
AUDITV2_0101,other_relevant_information,,3,no,Reports a 5.2 magnitude earthquake hitting Andaman Islands with no damage reported.
AUDITV2_0102,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Reports political leader visiting flood victims at an engineering college relief camp.
AUDITV2_0103,missing_or_found_people,injured_or_dead_people,2,yes,Reports numbers of both missing people and fatalities from the wildfire.
AUDITV2_0104,other_relevant_information,infrastructure_and_utility_damage,2,yes,Proposes urban planning guidelines regarding bridge and rail track construction after flooding.
AUDITV2_0105,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Urges US government to assist devastated Bahamian government and offers prayers.
AUDITV2_0106,requests_or_urgent_needs,other_relevant_information,2,yes,Reports people and tourists using social media to seek earthquake assistance.
AUDITV2_0107,caution_and_advice,,3,no,Provides safety warning and advice to be careful around flood waters.
AUDITV2_0108,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Criticizes SADC Secretariat's lack of convening or intervention following Cyclone Idai.
AUDITV2_0109,caution_and_advice,other_relevant_information,3,no,Reports an approaching major flood threat level on the river.
AUDITV2_0110,rescue_volunteering_or_donation_effort,,3,no,Promotes corporate matching donation campaign for California fire recovery.
AUDITV2_0111,rescue_volunteering_or_donation_effort,requests_or_urgent_needs,3,no,Lists needed donation items including clothes and food for flood victims.
AUDITV2_0112,not_humanitarian,,3,no,Uses the hurricane name metaphorically in a college football commentary.
AUDITV2_0113,caution_and_advice,other_relevant_information,3,no,Shares recovery tips and resource links to assist affected residents.
AUDITV2_0114,other_relevant_information,caution_and_advice,2,yes,Criticizes authorities for failing to issue timely warnings and early evacuation notices.
AUDITV2_0115,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Company shares article to support evacuated employees affected by wildfire.
AUDITV2_0116,rescue_volunteering_or_donation_effort,injured_or_dead_people,2,yes,Reports aid workers widening search for cyclone survivors and casualties.
AUDITV2_0117,infrastructure_and_utility_damage,caution_and_advice,2,yes,Reports nursing homes lacking required emergency backup power plans.
AUDITV2_0118,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Acknowledges and thanks official leadership for managing hurricane relief operations.
AUDITV2_0119,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Announces government approval of emergency funding payments for wildfire evacuees.
AUDITV2_0120,sympathy_and_support,,3,no,Official diplomatic message expressing condolences to presidents and affected populations.
AUDITV2_0121,sympathy_and_support,caution_and_advice,2,yes,Sends prayers for everyone in hurricane path alongside campaign postcard update.
AUDITV2_0122,sympathy_and_support,other_relevant_information,2,yes,Shares encouraging message from past wildfire victim whose home was destroyed.
AUDITV2_0123,other_relevant_information,caution_and_advice,3,no,Provides official portal link for general information on provincial wildfires.
AUDITV2_0124,sympathy_and_support,,3,no,Expresses sympathy and thoughts for Florida and hurricane victims.
AUDITV2_0125,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Calls for swift water rescue response team members to prepare for deployment.
AUDITV2_0126,other_relevant_information,,3,no,Provides geographical size comparison mapping Camp Fire area to a local town.
AUDITV2_0127,caution_and_advice,,3,no,Official emergency advisory issuing a severe thunderstorm warning.
AUDITV2_0128,sympathy_and_support,displaced_people_and_evacuations,2,yes,Offers positive thoughts for returning evacuees beginning rebuilding process.
AUDITV2_0129,infrastructure_and_utility_damage,sympathy_and_support,2,yes,Expresses gratitude that island sustained less damage compared to previous storms.
AUDITV2_0130,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports US Navy evacuating residents after hurricane destroyed buildings.
AUDITV2_0131,injured_or_dead_people,other_relevant_information,2,yes,Discusses and compares disaster fatality counts across different storms.
AUDITV2_0132,other_relevant_information,infrastructure_and_utility_damage,3,no,Reports state official conducting aerial survey of flood-affected regions.
AUDITV2_0133,missing_or_found_people,requests_or_urgent_needs,2,yes,Reports thousands remaining missing alongside widespread loss of basic services.
AUDITV2_0134,displaced_people_and_evacuations,caution_and_advice,2,yes,Reports official evacuation order and state of emergency due to wildfire.
AUDITV2_0135,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,3,no,Offers evacuation assistance and resources to individuals needing help.
AUDITV2_0136,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Job posting seeking risk management consultants to assist hurricane operations.
AUDITV2_0137,other_relevant_information,infrastructure_and_utility_damage,3,no,Discusses climate change impact on storm destructiveness and rainfall.
AUDITV2_0138,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Calls to save and assist cattle stranded after the earthquake.
AUDITV2_0139,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,3,no,Urges donations to assist wildfire victims who lost homes and property.
AUDITV2_0140,injured_or_dead_people,caution_and_advice,2,yes,News bulletin reporting heavy rain alerts and 210 confirmed fatalities.
AUDITV2_0141,sympathy_and_support,injured_or_dead_people,2,yes,Reports firefighters praying for mother and baby killed among 11 storm victims.
AUDITV2_0142,rescue_volunteering_or_donation_effort,,3,no,Reports grocery retailers providing corporate relief support to wildfire evacuees.
AUDITV2_0143,sympathy_and_support,,3,no,Expresses prayers and solidarity for tribal and East Coast communities.
AUDITV2_0144,other_relevant_information,caution_and_advice,3,no,Reports meteorological forecast and buoy tracking data for hurricane center.
AUDITV2_0145,caution_and_advice,other_relevant_information,2,yes,Expresses frustration about multiple simultaneous active tornado warnings.
AUDITV2_0146,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Criticizes political leadership for luxury jet travel while requesting disaster aid.
AUDITV2_0147,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports video footage showing catastrophic interior storm destruction in Bahamas.
AUDITV2_0148,other_relevant_information,infrastructure_and_utility_damage,3,no,Advises public regarding early postal delivery of benefit checks in storm areas.
AUDITV2_0149,other_relevant_information,displaced_people_and_evacuations,3,no,Shares video documentary covering hurricane evacuation and damage.
AUDITV2_0150,caution_and_advice,,3,no,Official extreme wind warning issued for Collier County as the hurricane approaches.
AUDITV2_0151,other_relevant_information,rescue_volunteering_or_donation_effort,3,no,Discusses community disaster preparedness lessons applied to cyclone response.
AUDITV2_0152,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Announces emergency inter-agency coordination meeting for flood response.
AUDITV2_0153,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,2,yes,Describes medical teams conducting health outreach across destroyed bridges and shops.
AUDITV2_0154,rescue_volunteering_or_donation_effort,,3,no,Reports local individual organizing hurricane community relief initiative.
AUDITV2_0155,sympathy_and_support,other_relevant_information,2,yes,States that disaster recovery requires concrete action beyond thoughts and prayers.
AUDITV2_0156,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Reports mosques offering shelter to flood victims during religious holiday.
AUDITV2_0157,other_relevant_information,,3,no,Criticizes political leader for traveling abroad during fatal state floods.
AUDITV2_0158,caution_and_advice,displaced_people_and_evacuations,3,no,Warns of flash flooding and mudslides while advising residents to heed evacuations.
AUDITV2_0159,other_relevant_information,injured_or_dead_people,2,yes,Compares death tolls and government financial allocations between two disasters.
AUDITV2_0160,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports state emergency services using commercial satellite imagery for firefighting.
AUDITV2_0161,sympathy_and_support,,3,no,Personal message checking in on friends' safety following California wildfires.
AUDITV2_0162,other_relevant_information,infrastructure_and_utility_damage,3,no,Shares satellite imagery capturing widespread flooding across Houston area.
AUDITV2_0163,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Expresses political critique regarding use of inmate labor to fight wildfires.
AUDITV2_0164,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Historical comparison of agricultural livestock fatalities and lagoon overflows.
AUDITV2_0165,infrastructure_and_utility_damage,requests_or_urgent_needs,2,yes,Reports unpotable well water and health crisis while providing donation link.
AUDITV2_0166,infrastructure_and_utility_damage,other_relevant_information,3,no,Reports localized flood damage and 3-4 foot flood water levels in Jacksonville.
AUDITV2_0167,sympathy_and_support,,3,no,Reports beauty pageant dedicated to hurricane victims in show of support.
AUDITV2_0168,other_relevant_information,displaced_people_and_evacuations,2,yes,Discusses financial versus rebuilding dilemmas faced by wildfire victims.
AUDITV2_0169,injured_or_dead_people,other_relevant_information,2,yes,Reports unconfirmed reports of two fatalities in floodwaters.
AUDITV2_0170,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Reports nursing homes lacking required backup power following past storm deaths.
AUDITV2_0171,sympathy_and_support,infrastructure_and_utility_damage,3,no,Expresses deep sadness and prayers for victims of wildfire destruction.
AUDITV2_0172,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,Reports 1 million people displaced and widespread utility outages in Kerala.
AUDITV2_0173,other_relevant_information,injured_or_dead_people,2,yes,Compares hurricane storm paths and rainfall to past storm that caused fatalities.
AUDITV2_0174,caution_and_advice,displaced_people_and_evacuations,2,yes,Describes active evacuation sirens and tsunami warnings along coastal areas.
AUDITV2_0175,sympathy_and_support,injured_or_dead_people,2,yes,Expresses grief over homes destroyed and lives lost in the Bahamas.
AUDITV2_0176,missing_or_found_people,displaced_people_and_evacuations,2,yes,Reports thousands of separated children and missing people after the cyclone.
AUDITV2_0177,not_humanitarian,,3,no,"Refers to a commercial beer named Coastal Evacuation, unrelated to disaster."
AUDITV2_0178,caution_and_advice,other_relevant_information,3,no,Official announcement of a state of emergency declaration ahead of the storm.
AUDITV2_0179,infrastructure_and_utility_damage,displaced_people_and_evacuations,2,yes,Reports combined impact of quakes and floods cutting off transportation access.
AUDITV2_0180,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports development of mapping tools to aid emergency responders and NGOs.
AUDITV2_0181,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,Reports school dormitory collapse caused by boulder with fears of casualties.
AUDITV2_0182,caution_and_advice,,3,no,Offers preparedness advice for decorating and preparing child storm shelters.
AUDITV2_0183,requests_or_urgent_needs,injured_or_dead_people,2,yes,Highlights urgent hunger and suffering while calling for government assistance.
AUDITV2_0184,sympathy_and_support,,3,no,Expresses sympathy and disbelief over recurring earthquakes in New Zealand.
AUDITV2_0185,infrastructure_and_utility_damage,other_relevant_information,3,no,Shares before-and-after photo comparisons demonstrating hurricane destruction.
AUDITV2_0186,caution_and_advice,displaced_people_and_evacuations,2,yes,Shares official evacuation orders and warning notices for wildfire-affected areas.
AUDITV2_0187,rescue_volunteering_or_donation_effort,,3,no,Shares video of volunteer group rescuing a neighbor's dog from floodwaters.
AUDITV2_0188,other_relevant_information,injured_or_dead_people,2,yes,Refers to historical mudslide in Sierra Leone that caused fatalities and displacement.
AUDITV2_0189,other_relevant_information,rescue_volunteering_or_donation_effort,3,no,Reports Prime Minister touring wildfire-destroyed areas and meeting firefighters.
AUDITV2_0190,other_relevant_information,infrastructure_and_utility_damage,3,no,Reports an athlete's house in Texas dangerously close to flooding.
AUDITV2_0191,other_relevant_information,,3,no,Criticizes political leadership for foreign travel during a predicted deadly cyclone.
AUDITV2_0192,sympathy_and_support,infrastructure_and_utility_damage,2,yes,Expresses admiration for the resilience of people affected by hurricane damage.
AUDITV2_0193,infrastructure_and_utility_damage,other_relevant_information,3,no,Company issues investor briefing reporting no significant storm damage.
AUDITV2_0194,other_relevant_information,,3,no,Announces publication of an earthquake humanitarian information bulletin.
AUDITV2_0195,other_relevant_information,,3,no,Reports news article regarding business risks associated with growing wildfires.
AUDITV2_0196,sympathy_and_support,rescue_volunteering_or_donation_effort,3,no,Asks public to keep hurricane victims in their thoughts and provide help.
AUDITV2_0197,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Reports wind gusts hindering firefighting operations across 85000 hectares.
AUDITV2_0198,caution_and_advice,displaced_people_and_evacuations,3,no,Provides preparedness advice and instructions for creating pet emergency kits.
AUDITV2_0199,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Humorous remark suggesting extreme couponers could supply significant disaster aid.
AUDITV2_0200,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Criticizes parked ambulances at leader's residence instead of aiding cyclone victims.
AUDITV2_0201,caution_and_advice,,3,no,Warns of wildfire smoke health hazards and advises staying indoors.
AUDITV2_0202,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,Reports footage of hundreds dead and many trapped in cyclone floodwaters.
AUDITV2_0203,caution_and_advice,displaced_people_and_evacuations,3,no,Reports coastal residents preparing and taking precautions for Hurricane Harvey.
AUDITV2_0204,displaced_people_and_evacuations,infrastructure_and_utility_damage,3,no,"Reports 4,000 families evacuated across 400 villages due to rains and floods."
AUDITV2_0205,infrastructure_and_utility_damage,,3,no,Mentions personal business gym destroyed during Hurricane Irma.
AUDITV2_0206,injured_or_dead_people,other_relevant_information,2,yes,Reports downgraded storm continuing to carve a deadly path through US.
AUDITV2_0207,infrastructure_and_utility_damage,displaced_people_and_evacuations,2,yes,Reports acquaintances losing home and studio to Camp Fire that destroyed Paradise.
AUDITV2_0208,rescue_volunteering_or_donation_effort,other_relevant_information,3,no,Reports deployment of mobile emergency tactical operations center vehicles.
AUDITV2_0209,infrastructure_and_utility_damage,,3,no,Reports visible damage to trees power poles and an overpass from Hurricane Maria.
AUDITV2_0210,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Direct plea from flood victims asking for help as soon as possible.
AUDITV2_0211,caution_and_advice,displaced_people_and_evacuations,2,yes,Criticizes late warnings and lack of prior evacuation notice for hurricane.
AUDITV2_0212,other_relevant_information,infrastructure_and_utility_damage,3,no,Announces prime ministerial visit to view wildfire damage in Fort McMurray.
AUDITV2_0213,displaced_people_and_evacuations,caution_and_advice,3,no,User reports packing and heading out due to mandatory hurricane evacuation.
AUDITV2_0214,other_relevant_information,infrastructure_and_utility_damage,2,yes,"Estimates potential storm surge damage threat to nearly 759,000 homes."
AUDITV2_0215,infrastructure_and_utility_damage,displaced_people_and_evacuations,2,yes,Reports looting of homes after residents evacuated following the earthquake.
AUDITV2_0216,injured_or_dead_people,other_relevant_information,2,yes,Angry reaction blaming official incompetence for thousands of disaster deaths.
AUDITV2_0217,sympathy_and_support,injured_or_dead_people,2,yes,Requests prayers for storm victims noting 12 confirmed dead.
AUDITV2_0218,displaced_people_and_evacuations,caution_and_advice,2,yes,Explains sheltering in place in non-evacuation zone to keep roads clear for others.
AUDITV2_0219,caution_and_advice,other_relevant_information,3,no,Warns of impending major hurricane with destructive winds and deadly flooding rains.
AUDITV2_0220,injured_or_dead_people,missing_or_found_people,2,yes,Reports 82 fatalities and almost 700 people unaccounted for in California wildfires.
AUDITV2_0221,injured_or_dead_people,other_relevant_information,3,no,Understates flood casualty statistics claiming hardly 30 people died.
AUDITV2_0222,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,3,no,"Reports 5,500 wildfire evacuees in reception centers and government seeking housing."
AUDITV2_0223,missing_or_found_people,injured_or_dead_people,2,yes,Reports over 1000 missing and at least 71 killed in Camp Fire.
AUDITV2_0224,not_humanitarian,other_relevant_information,3,no,Sarcastic political commentary not providing actionable or factual disaster information.
