annotation_id,primary_label,secondary_label,confidence,ambiguous,reason
AUDITV2_0081,not_humanitarian,,3,no,Report of magnitude 3.4 quake in California unrelated to Irma.
AUDITV2_0082,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Hurricane gunning where we live need help for 2 nights evacuate family.
AUDITV2_0083,requests_or_urgent_needs,sympathy_and_support,2,yes,Please send help to fellow US citizens suffering in Puerto Rico.
AUDITV2_0084,caution_and_advice,,3,no,Hurricane Maria still churning towards East Coast.
AUDITV2_0085,other_relevant_information,,3,no,Praises Publix for stocking shelves full including water.
AUDITV2_0086,requests_or_urgent_needs,,3,no,Airline not answering emails for YMM wildfire victims.
AUDITV2_0087,sympathy_and_support,caution_and_advice,2,yes,Stay safe 7.1 magnitude earthquake aint no joke.
AUDITV2_0088,other_relevant_information,infrastructure_and_utility_damage,2,yes,Water up in Reedy River people in boat after Florence rain.
AUDITV2_0089,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Please invade and help us we need extra assistance in fire.
AUDITV2_0090,infrastructure_and_utility_damage,other_relevant_information,2,yes,Schools remain closed due to Hurricane Irma damage.
AUDITV2_0091,injured_or_dead_people,other_relevant_information,2,yes,Actual number of deaths not being reported by government.
AUDITV2_0092,injured_or_dead_people,sympathy_and_support,2,yes,11 people passed away send thoughts and prayers to victims families.
AUDITV2_0093,other_relevant_information,,3,no,Cop telling truth about Maria aid terrible mayor is evil.
AUDITV2_0094,requests_or_urgent_needs,,3,no,Live in camper need help getting a generator before Dorian.
AUDITV2_0095,rescue_volunteering_or_donation_effort,,3,no,How to help the California wildfires people.
AUDITV2_0096,caution_and_advice,other_relevant_information,2,yes,Storm lashes Dominican Republic after Puerto Rico.
AUDITV2_0097,rescue_volunteering_or_donation_effort,,3,no,Caritas coordinating with members and civil defence for eqnz.
AUDITV2_0098,sympathy_and_support,,3,no,Wonderful to see compassion extended toward wildfire victims and evacuees.
AUDITV2_0099,injured_or_dead_people,sympathy_and_support,2,yes,Death toll up to 39 hearts and prayers to people in Texas.
AUDITV2_0100,caution_and_advice,infrastructure_and_utility_damage,2,yes,Dorian category 5 major damage to Bahamas path discussion.
AUDITV2_0101,other_relevant_information,,3,no,Mild intensity earthquake no damage reported.
AUDITV2_0102,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Congress president met with victims at relief camp.
AUDITV2_0103,missing_or_found_people,injured_or_dead_people,2,yes,203 still missing death toll stands at 88.
AUDITV2_0104,caution_and_advice,infrastructure_and_utility_damage,2,yes,Advice on blueprints for bridges and trains based on flood videos.
AUDITV2_0105,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Please assist Bahamian govt they have been obliterated need help.
AUDITV2_0106,requests_or_urgent_needs,,3,no,People turn to social media for help as tourists caught in earthquake.
AUDITV2_0107,caution_and_advice,,3,no,Flood water can kill you in many ways please be careful.
AUDITV2_0108,injured_or_dead_people,other_relevant_information,2,yes,Silence by SADC on Cyclone Idai that left many dead and destroyed property.
AUDITV2_0109,caution_and_advice,infrastructure_and_utility_damage,2,yes,San Marcos River approaching major flooding.
AUDITV2_0110,rescue_volunteering_or_donation_effort,,3,no,Retweet with hashtag and State Farm will donate a dollar for fire recovery.
AUDITV2_0111,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Items needed clothes food toiletries baby items everything helps.
AUDITV2_0112,not_humanitarian,,3,no,Sports comparison of QB damage vs Dorian metaphorical.
AUDITV2_0113,caution_and_advice,rescue_volunteering_or_donation_effort,2,yes,Tips and links to resources for recovering from Maria.
AUDITV2_0114,caution_and_advice,other_relevant_information,2,yes,Authorities should have warned people to move to safer areas.
AUDITV2_0115,sympathy_and_support,displaced_people_and_evacuations,2,yes,Continue to support employees and those evacuated.
AUDITV2_0116,injured_or_dead_people,missing_or_found_people,2,yes,Aid workers widen search for survivors death toll implied.
AUDITV2_0117,other_relevant_information,caution_and_advice,2,yes,Nursing homes still dont meet emergency power plan requirements after Irma.
AUDITV2_0118,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Thank you for running the Harvey relief.
AUDITV2_0119,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,2,yes,Government approved emergency funding for wildfire evacuees.
AUDITV2_0120,sympathy_and_support,,3,no,Amir of Kuwait sent message of condolence to presidents of affected countries.
AUDITV2_0121,sympathy_and_support,other_relevant_information,2,yes,Postcards and prayers for all in the path of the hurricane.
AUDITV2_0122,infrastructure_and_utility_damage,sympathy_and_support,2,yes,Home was destroyed in 08 wildfire life gets better.
AUDITV2_0123,other_relevant_information,,3,no,Link for further general information on Manitoba wildfires.
AUDITV2_0124,sympathy_and_support,,3,no,Thoughts with Florida and victims of hurricane Irma.
AUDITV2_0125,rescue_volunteering_or_donation_effort,,3,no,Asking for all swift water response team members to report for deployment.
AUDITV2_0126,other_relevant_information,infrastructure_and_utility_damage,2,yes,Perspective on size of Camp Fire 223 square miles.
AUDITV2_0127,caution_and_advice,,3,no,Severe thunderstorm warning in effect related to wildfire conditions.
AUDITV2_0128,sympathy_and_support,displaced_people_and_evacuations,2,yes,Positive thoughts for homeowners as evacuees begin return and rebuild.
AUDITV2_0129,infrastructure_and_utility_damage,sympathy_and_support,2,yes,Thank God it didn’t do as bad damage to my island as Irma and Maria.
AUDITV2_0130,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,US Navy evacuates residents from storm-devastated Dominica after Maria.
AUDITV2_0131,injured_or_dead_people,,3,no,Notice the number of deaths compared to Harvey and Irma.
AUDITV2_0132,other_relevant_information,,3,no,AP CM conducts aerial survey of flood hit areas.
AUDITV2_0133,missing_or_found_people,requests_or_urgent_needs,2,yes,Thousands remain missing millions left destitute without food or basic services.
AUDITV2_0134,displaced_people_and_evacuations,caution_and_advice,2,yes,Wildfires spark evacuation order state of emergency.
AUDITV2_0135,requests_or_urgent_needs,displaced_people_and_evacuations,2,yes,Need help evacuating tagged people.
AUDITV2_0136,rescue_volunteering_or_donation_effort,,3,no,Looking for consultants to assist with Hurricane Florence.
AUDITV2_0137,other_relevant_information,caution_and_advice,2,yes,Florence is climate change triple threat destruction potential will get worse.
AUDITV2_0138,rescue_volunteering_or_donation_effort,,3,no,Save the eqnz cows.
AUDITV2_0139,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Sad events wildfires destroying homes you and I can help.
AUDITV2_0140,injured_or_dead_people,caution_and_advice,2,yes,Heavy rain alert 210 dead so far focus shifts to restoration.
AUDITV2_0141,injured_or_dead_people,sympathy_and_support,2,yes,Firefighters pray for mother and baby killed total at least 11 dead.
AUDITV2_0142,rescue_volunteering_or_donation_effort,,3,no,Grocers providing support to those affected by YMM fire.
AUDITV2_0143,sympathy_and_support,,3,no,Thoughts and prayers with East Coast affected by Florence especially Lumbee Tribe.
AUDITV2_0144,other_relevant_information,,3,no,Center of Maria forecast to pass near NOAA tsunami buoy.
AUDITV2_0145,caution_and_advice,,3,no,Five tornado warnings at once from Harvey.
AUDITV2_0146,other_relevant_information,,3,no,Critique of leader using private jet while seeking aid.
AUDITV2_0147,infrastructure_and_utility_damage,,3,no,Catastrophic destruction from Dorian inside a house with infant.
AUDITV2_0148,other_relevant_information,caution_and_advice,2,yes,USPS will try to deliver Social Security checks early in affected areas.
AUDITV2_0149,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,From evacuation to devastation from Florence.
AUDITV2_0150,caution_and_advice,,3,no,Extreme Wind Warning issued for SW Collier County for Irma eyewall.
AUDITV2_0151,other_relevant_information,caution_and_advice,2,yes,Lessons from prior floods helped residents and aid groups prepare quickly.
AUDITV2_0152,rescue_volunteering_or_donation_effort,,3,no,Emergency co-ordination meeting scheduled for Idukki rebuild.
AUDITV2_0153,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,MSF teams assessing health needs in hard to reach areas after bridges homes destroyed.
AUDITV2_0154,rescue_volunteering_or_donation_effort,,3,no,Woman spearheads Hurricane Florence relief effort.
AUDITV2_0155,sympathy_and_support,other_relevant_information,2,yes,Its going to take a lot more than thoughts and prayers.
AUDITV2_0156,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,2,yes,Mosques will shelter Harvey victims through holiday.
AUDITV2_0157,missing_or_found_people,other_relevant_information,2,yes,People cannot be located whether dead or alive while leader tours Europe.
AUDITV2_0158,caution_and_advice,displaced_people_and_evacuations,2,yes,Heavy rain forecast risk of mudslides make sure to heed all evacuation orders.
AUDITV2_0159,injured_or_dead_people,other_relevant_information,2,yes,Comparison of death tolls and government sanctions for floods.
AUDITV2_0160,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Office of Emergency Services used satellite imagery to help fight fires.
AUDITV2_0161,sympathy_and_support,,3,no,Hope friend is okay after the wildfires.
AUDITV2_0162,other_relevant_information,infrastructure_and_utility_damage,2,yes,Houston flooding as seen from space.
AUDITV2_0163,other_relevant_information,rescue_volunteering_or_donation_effort,2,yes,Wildfires fought with prison labor critique.
AUDITV2_0164,injured_or_dead_people,other_relevant_information,2,yes,Historical hog deaths and waste lagoons from prior hurricane Florence poised worse.
AUDITV2_0165,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Basic health requirements in crisis water not potable.
AUDITV2_0166,infrastructure_and_utility_damage,,3,no,Scenes from flood damage flood waters in 3-4 foot range.
AUDITV2_0167,sympathy_and_support,,3,no,Miss America dedicated to Hurricane Irma victims show of support.
AUDITV2_0168,other_relevant_information,requests_or_urgent_needs,2,yes,Cash or a house tough choice for wildfire victims.
AUDITV2_0169,injured_or_dead_people,,3,no,2 more possible deaths in floodwaters.
AUDITV2_0170,infrastructure_and_utility_damage,injured_or_dead_people,2,yes,After Irma deaths 60% of nursing homes still dont have backup power.
AUDITV2_0171,sympathy_and_support,,3,no,Deeply saddened by destruction thoughts and prayers with victims.
AUDITV2_0172,displaced_people_and_evacuations,other_relevant_information,2,yes,Estimated 1 million people displaced most of state with excess rain.
AUDITV2_0173,injured_or_dead_people,other_relevant_information,2,yes,Matthew killed 22 in NC comparison of paths.
AUDITV2_0174,caution_and_advice,displaced_people_and_evacuations,2,yes,Evacuation sirens blaring predicted waves.
AUDITV2_0175,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Dorian wiping out homes leaving many dead climate crisis.
AUDITV2_0176,missing_or_found_people,displaced_people_and_evacuations,2,yes,Almost 5000 children separated no one knows how many missing.
AUDITV2_0177,not_humanitarian,,3,no,Beer review Coastal Evacuation unrelated metaphorical.
AUDITV2_0178,caution_and_advice,,3,no,Mayor declared state of Emergency ahead of Dorian.
AUDITV2_0179,infrastructure_and_utility_damage,displaced_people_and_evacuations,2,yes,Earthquakes tsunami evacuations floods have cut off from rest of NZ.
AUDITV2_0180,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Mapping tools created to aid responders and NGOs meeting needs of vulnerable.
AUDITV2_0181,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Rock hit dining hall which collapsed onto dormitory at school.
AUDITV2_0182,other_relevant_information,,3,no,How people decorate safe spots for storms.
AUDITV2_0183,injured_or_dead_people,requests_or_urgent_needs,2,yes,People dying because of Maria and leadership kids hungry scared.
AUDITV2_0184,sympathy_and_support,,3,no,Cant believe this has happened again NZ earthquake.
AUDITV2_0185,infrastructure_and_utility_damage,,3,no,Before-and-after photos show Harveys terrifying destruction.
AUDITV2_0186,caution_and_advice,displaced_people_and_evacuations,2,yes,CampFire evacuation orders and warnings for Monday.
AUDITV2_0187,rescue_volunteering_or_donation_effort,,3,no,Group helps rescue neighbors dog from flooding.
AUDITV2_0188,injured_or_dead_people,displaced_people_and_evacuations,2,yes,Mudslide killed 500 displaced 20000.
AUDITV2_0189,other_relevant_information,,3,no,Trudeau touring wildfire-destroyed areas.
AUDITV2_0190,infrastructure_and_utility_damage,,3,no,Home dangerously close to flooding.
AUDITV2_0191,injured_or_dead_people,other_relevant_information,2,yes,Cyclone predicted killed many why leader went to Abu Dhabi.
AUDITV2_0192,sympathy_and_support,infrastructure_and_utility_damage,2,yes,Damage mind boggling but people continue to persevere.
AUDITV2_0193,infrastructure_and_utility_damage,,3,no,No significant damage from Hurricane Harvey reported by trust.
AUDITV2_0194,other_relevant_information,,3,no,Earthquake information bulletin.
AUDITV2_0195,other_relevant_information,,3,no,Businesses grapple with growing wildfire risks.
AUDITV2_0196,sympathy_and_support,rescue_volunteering_or_donation_effort,2,yes,Keep those affected in thoughts if able.
AUDITV2_0197,other_relevant_information,infrastructure_and_utility_damage,2,yes,Wind gusts hampering efforts to fight wildfire now 85000 hectares.
AUDITV2_0198,caution_and_advice,,3,no,In wildfire evacuation pets have needs build a kit.
AUDITV2_0199,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Extreme couponers could bring more aid than government.
AUDITV2_0200,other_relevant_information,injured_or_dead_people,2,yes,More ambulances at Mugabe residence than helping CycloneIdai citizens.
AUDITV2_0201,caution_and_advice,other_relevant_information,2,yes,Fires major health issue smoke and ash harmful even to healthy people.
AUDITV2_0202,injured_or_dead_people,rescue_volunteering_or_donation_effort,2,yes,Dramatic footage from rescuers hundreds dead many more trapped.
AUDITV2_0203,caution_and_advice,displaced_people_and_evacuations,2,yes,Residents along Texas coast prepare for Hurricane Harvey.
AUDITV2_0204,displaced_people_and_evacuations,infrastructure_and_utility_damage,2,yes,4000 families evacuated in wake of heavy rains floods and power cuts.
AUDITV2_0205,not_humanitarian,,2,yes,Personal meeting note with tangential wildfire mention.
AUDITV2_0206,caution_and_advice,injured_or_dead_people,2,yes,Irma downgraded but still carving a deadly path.
AUDITV2_0207,sympathy_and_support,infrastructure_and_utility_damage,2,yes,Nicest people lost homes in wildfire.
AUDITV2_0208,rescue_volunteering_or_donation_effort,,3,no,USACE deployed vehicles for Florence to assist with communications.
AUDITV2_0209,infrastructure_and_utility_damage,,3,no,Damage seen everywhere to trees lights power poles.
AUDITV2_0210,requests_or_urgent_needs,,3,no,Please help Kerala we are suffering from flood need help soon.
AUDITV2_0211,caution_and_advice,displaced_people_and_evacuations,2,yes,Warning where was evacuation notice prior to Harvey.
AUDITV2_0212,other_relevant_information,,3,no,Prime Minister will visit to view the wildfire damage.
AUDITV2_0213,displaced_people_and_evacuations,,3,no,Mandatory evacuation all packed and heading out.
AUDITV2_0214,infrastructure_and_utility_damage,sympathy_and_support,2,yes,Could unleash storm surge damage on nearly 759000 homes thinking of those awaiting.
AUDITV2_0215,other_relevant_information,,3,no,Looting houses after people evacuate from earthquake.
AUDITV2_0216,injured_or_dead_people,other_relevant_information,2,yes,Thousands of people died because of incompetence.
AUDITV2_0217,injured_or_dead_people,sympathy_and_support,2,yes,Please pray for victims already 12 are dead.
AUDITV2_0218,caution_and_advice,displaced_people_and_evacuations,2,yes,In do not evacuate area unless Cat 3 or higher no flood risk.
AUDITV2_0219,caution_and_advice,,3,no,Harvey dangerous storm on verge of major hurricane powerful wind storm surge.
AUDITV2_0220,injured_or_dead_people,missing_or_found_people,2,yes,Wildfires leave 82 dead almost 700 unaccounted for.
AUDITV2_0221,injured_or_dead_people,,3,no,Hardly 30 people died.
AUDITV2_0222,displaced_people_and_evacuations,other_relevant_information,2,yes,Premier says around 5500 Fort McMurray residents.
AUDITV2_0223,rescue_volunteering_or_donation_effort,,3,no,Donation or aid related.
AUDITV2_0224,sympathy_and_support,,3,no,Support message.
AUDITV2_0225,infrastructure_and_utility_damage,,3,no,Damage description.
AUDITV2_0226,requests_or_urgent_needs,,3,no,Need stated.
AUDITV2_0227,other_relevant_information,,3,no,Info update.
AUDITV2_0228,caution_and_advice,,3,no,Warning.
AUDITV2_0229,injured_or_dead_people,,3,no,Deaths.
AUDITV2_0230,other_relevant_information,,3,no,Home on hill in dry California.
AUDITV2_0231,caution_and_advice,,3,no,Tropical Storm Harvey makes landfall flash floods threaten.
AUDITV2_0232,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Chimanimani people in desperate need for help join hands.
AUDITV2_0233,requests_or_urgent_needs,,3,no,They need our help.
AUDITV2_0234,rescue_volunteering_or_donation_effort,,3,no,Military and police giving out free food to recovering.
AUDITV2_0235,injured_or_dead_people,sympathy_and_support,2,yes,RIP to the two people who died in earthquake.
AUDITV2_0236,caution_and_advice,other_relevant_information,2,yes,Black citizens exercise second amendment rights against terrorists in affected areas.
AUDITV2_0237,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Must approve aid package people are dying right now.
AUDITV2_0238,rescue_volunteering_or_donation_effort,injured_or_dead_people,2,yes,Educators drove through hell death toll would have been higher.
AUDITV2_0239,requests_or_urgent_needs,,3,no,Please help with the Fort McMurray wildfire.
AUDITV2_0240,other_relevant_information,,3,no,Looking for stories in flood affected village.
AUDITV2_0241,infrastructure_and_utility_damage,,3,no,Bridge river flooded after heavy rain.
AUDITV2_0242,rescue_volunteering_or_donation_effort,,3,no,Animal rescue update from Alberta SPCA.
AUDITV2_0243,caution_and_advice,infrastructure_and_utility_damage,2,yes,Tankers refilling reservoirs continue conserve.
AUDITV2_0244,rescue_volunteering_or_donation_effort,,3,no,School workers kept shelters running unsung heroes.
AUDITV2_0245,not_humanitarian,,2,yes,Joke about golfing supplies.
AUDITV2_0246,injured_or_dead_people,,3,no,Marias death toll crisis grow in Puerto Rico.
AUDITV2_0247,rescue_volunteering_or_donation_effort,,3,no,Helped homeless man during Dorian gave money for food.
AUDITV2_0248,missing_or_found_people,rescue_volunteering_or_donation_effort,2,yes,Families separated or lost contact training volunteers to assist.
AUDITV2_0249,caution_and_advice,,3,no,What to do with firearms and ammunition affected by flood waters.
AUDITV2_0250,sympathy_and_support,displaced_people_and_evacuations,2,yes,Thank God for keeping grounded during last Irma evacuation.
AUDITV2_0251,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,Congresswoman meets with business leaders about Hurricane Maria relief.
AUDITV2_0252,injured_or_dead_people,infrastructure_and_utility_damage,2,yes,Maria destroyed country people died injured only hospital damaged patients in need.
AUDITV2_0253,caution_and_advice,other_relevant_information,2,yes,Supreme Court orders maintain water level in Mullaperiyar Dam.
AUDITV2_0254,rescue_volunteering_or_donation_effort,other_relevant_information,2,yes,FEMA and DoD officials provide update on Maria relief efforts.
AUDITV2_0255,requests_or_urgent_needs,infrastructure_and_utility_damage,2,yes,Senior couple sustained heavy flood damage has some needs today moving.
AUDITV2_0256,other_relevant_information,,3,no,Will cooler temperatures bring relief find out at 11 AM update.
AUDITV2_0257,other_relevant_information,,3,no,Critique of headline about rescinding aid.
AUDITV2_0258,caution_and_advice,rescue_volunteering_or_donation_effort,2,yes,PSA airspace used for rescue efforts must be kept clear for safety.
AUDITV2_0259,requests_or_urgent_needs,sympathy_and_support,2,yes,People devastated by Maria need your help they are Americans too.
AUDITV2_0260,infrastructure_and_utility_damage,other_relevant_information,2,yes,Video and pics of Fort McMurray wildfire damage media tour.
AUDITV2_0261,other_relevant_information,caution_and_advice,2,yes,Smelling smoke from wildfire no air quality warning yet.
AUDITV2_0262,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,2,yes,Could use some of your relief to help the evacuees of the wildfire.
